sale_date,year,quarter,month,weekday_name,branch,city,product_line,customer_segment,payment_method,sales_count,total_quantity,revenue,gross_income,avg_check,avg_rating
2019-03-25,2019,1,3,Monday   ,B,Mandalay,Electronic accessories,Normal,Ewallet,1,4,222.1380,10.5780,222.1380000000000000,6.7000000000000000
2019-03-25,2019,1,3,Monday   ,B,Mandalay,Sports and travel,Normal,Cash,1,2,195.9510,9.3310,195.9510000000000000,6.3000000000000000
2019-03-25,2019,1,3,Monday   ,C,Naypyitaw,Electronic accessories,Normal,Ewallet,1,7,627.6165,29.8865,627.6165000000000000,4.1000000000000000
2019-03-25,2019,1,3,Monday   ,C,Naypyitaw,Fashion accessories,Normal,Cash,1,5,401.7300,19.1300,401.7300000000000000,9.9000000000000000
2019-03-25,2019,1,3,Monday   ,C,Naypyitaw,Food and beverages,Normal,Credit card,1,6,248.4090,11.8290,248.4090000000000000,9.4000000000000000
2019-03-26,2019,1,3,Tuesday  ,A,Yangon,Electronic accessories,Member,Ewallet,1,7,530.6700,25.2700,530.6700000000000000,4.3000000000000000
2019-03-26,2019,1,3,Tuesday  ,A,Yangon,Fashion accessories,Member,Credit card,1,3,130.0320,6.1920,130.0320000000000000,8.5000000000000000
2019-03-26,2019,1,3,Tuesday  ,A,Yangon,Fashion accessories,Normal,Cash,1,1,54.9990,2.6190,54.9990000000000000,5.8000000000000000
2019-03-26,2019,1,3,Tuesday  ,A,Yangon,Health and beauty,Member,Credit card,1,5,145.5825,6.9325,145.5825000000000000,4.2000000000000000
2019-03-26,2019,1,3,Tuesday  ,A,Yangon,Health and beauty,Member,Ewallet,1,5,56.1225,2.6725,56.1225000000000000,7.6000000000000000
2019-03-26,2019,1,3,Tuesday  ,A,Yangon,Health and beauty,Normal,Cash,1,4,269.9340,12.8540,269.9340000000000000,7.7000000000000000
2019-03-26,2019,1,3,Tuesday  ,B,Mandalay,Electronic accessories,Normal,Credit card,1,3,143.9865,6.8565,143.9865000000000000,7.7000000000000000
2019-03-26,2019,1,3,Tuesday  ,B,Mandalay,Home and lifestyle,Member,Credit card,1,9,116.1405,5.5305,116.1405000000000000,8.0000000000000000
2019-03-26,2019,1,3,Tuesday  ,B,Mandalay,Sports and travel,Member,Credit card,1,1,41.0760,1.9560,41.0760000000000000,9.6000000000000000
2019-03-26,2019,1,3,Tuesday  ,C,Naypyitaw,Electronic accessories,Member,Credit card,1,2,176.9250,8.4250,176.9250000000000000,5.3000000000000000
2019-03-26,2019,1,3,Tuesday  ,C,Naypyitaw,Fashion accessories,Member,Cash,1,1,51.1455,2.4355,51.1455000000000000,4.1000000000000000
2019-03-26,2019,1,3,Tuesday  ,C,Naypyitaw,Food and beverages,Normal,Ewallet,1,9,154.1295,7.3395,154.1295000000000000,8.4000000000000000
2019-03-26,2019,1,3,Tuesday  ,C,Naypyitaw,Health and beauty,Member,Cash,1,2,91.7700,4.3700,91.7700000000000000,4.9000000000000000
2019-03-27,2019,1,3,Wednesday,A,Yangon,Food and beverages,Member,Credit card,1,7,362.9430,17.2830,362.9430000000000000,7.3000000000000000
2019-03-27,2019,1,3,Wednesday,A,Yangon,Food and beverages,Member,Ewallet,1,2,167.0340,7.9540,167.0340000000000000,6.2000000000000000
2019-03-27,2019,1,3,Wednesday,A,Yangon,Food and beverages,Normal,Cash,1,3,164.8710,7.8510,164.8710000000000000,9.2000000000000000
2019-03-27,2019,1,3,Wednesday,A,Yangon,Health and beauty,Normal,Credit card,1,8,272.6640,12.9840,272.6640000000000000,4.9000000000000000
2019-03-27,2019,1,3,Wednesday,A,Yangon,Home and lifestyle,Member,Cash,1,2,93.1140,4.4340,93.1140000000000000,5.8000000000000000
2019-03-27,2019,1,3,Wednesday,B,Mandalay,Electronic accessories,Member,Ewallet,1,2,116.9070,5.5670,116.9070000000000000,6.0000000000000000
2019-03-27,2019,1,3,Wednesday,B,Mandalay,Food and beverages,Member,Credit card,1,3,91.8225,4.3725,91.8225000000000000,7.3000000000000000
2019-03-27,2019,1,3,Wednesday,B,Mandalay,Food and beverages,Normal,Credit card,1,3,101.8080,4.8480,101.8080000000000000,4.3000000000000000
2019-03-27,2019,1,3,Wednesday,B,Mandalay,Sports and travel,Normal,Ewallet,1,6,588.3570,28.0170,588.3570000000000000,10.0000000000000000
2019-03-27,2019,1,3,Wednesday,C,Naypyitaw,Fashion accessories,Member,Cash,1,9,943.2990,44.9190,943.2990000000000000,6.6000000000000000
2019-03-28,2019,1,3,Thursday ,A,Yangon,Electronic accessories,Normal,Cash,1,7,191.2470,9.1070,191.2470000000000000,5.1000000000000000
2019-03-28,2019,1,3,Thursday ,A,Yangon,Fashion accessories,Member,Ewallet,1,7,525.2310,25.0110,525.2310000000000000,4.5000000000000000
2019-03-28,2019,1,3,Thursday ,A,Yangon,Food and beverages,Member,Credit card,1,5,269.5350,12.8350,269.5350000000000000,9.1000000000000000
2019-03-28,2019,1,3,Thursday ,A,Yangon,Food and beverages,Normal,Cash,1,6,367.0380,17.4780,367.0380000000000000,9.9000000000000000
2019-03-28,2019,1,3,Thursday ,A,Yangon,Food and beverages,Normal,Credit card,1,3,225.7920,10.7520,225.7920000000000000,9.2000000000000000
2019-03-28,2019,1,3,Thursday ,A,Yangon,Health and beauty,Member,Cash,1,7,74.0880,3.5280,74.0880000000000000,4.2000000000000000
2019-03-28,2019,1,3,Thursday ,B,Mandalay,Fashion accessories,Normal,Ewallet,1,3,95.6655,4.5555,95.6655000000000000,5.1000000000000000
2019-03-28,2019,1,3,Thursday ,C,Naypyitaw,Electronic accessories,Normal,Credit card,1,3,150.0975,7.1475,150.0975000000000000,9.5000000000000000
2019-03-28,2019,1,3,Thursday ,C,Naypyitaw,Food and beverages,Member,Credit card,1,4,209.1180,9.9580,209.1180000000000000,6.4000000000000000
2019-03-28,2019,1,3,Thursday ,C,Naypyitaw,Food and beverages,Member,Ewallet,1,3,121.5900,5.7900,121.5900000000000000,7.5000000000000000
2019-03-29,2019,1,3,Friday   ,A,Yangon,Health and beauty,Normal,Cash,1,10,749.4900,35.6900,749.4900000000000000,5.7000000000000000
2019-03-29,2019,1,3,Friday   ,A,Yangon,Home and lifestyle,Member,Ewallet,1,3,228.1230,10.8630,228.1230000000000000,8.2000000000000000
2019-03-29,2019,1,3,Friday   ,B,Mandalay,Health and beauty,Member,Cash,1,5,321.7725,15.3225,321.7725000000000000,7.0000000000000000
2019-03-29,2019,1,3,Friday   ,B,Mandalay,Health and beauty,Member,Ewallet,1,5,288.0150,13.7150,288.0150000000000000,9.8000000000000000
2019-03-29,2019,1,3,Friday   ,B,Mandalay,Health and beauty,Normal,Cash,1,7,527.5095,25.1195,527.5095000000000000,8.9000000000000000
2019-03-29,2019,1,3,Friday   ,B,Mandalay,Health and beauty,Normal,Ewallet,1,10,922.6350,43.9350,922.6350000000000000,5.1000000000000000
2019-03-29,2019,1,3,Friday   ,C,Naypyitaw,Electronic accessories,Member,Ewallet,1,10,864.5700,41.1700,864.5700000000000000,4.3000000000000000
2019-03-29,2019,1,3,Friday   ,C,Naypyitaw,Electronic accessories,Normal,Cash,1,4,121.1280,5.7680,121.1280000000000000,6.4000000000000000
2019-03-30,2019,1,3,Saturday ,A,Yangon,Electronic accessories,Member,Cash,1,5,338.3100,16.1100,338.3100000000000000,6.6000000000000000
2019-03-30,2019,1,3,Saturday ,A,Yangon,Home and lifestyle,Member,Ewallet,1,6,216.8460,10.3260,216.8460000000000000,7.5000000000000000
2019-03-30,2019,1,3,Saturday ,A,Yangon,Sports and travel,Normal,Cash,2,12,765.4605,36.4505,382.7302500000000000,8.5000000000000000
2019-03-30,2019,1,3,Saturday ,B,Mandalay,Food and beverages,Member,Cash,1,2,196.1400,9.3400,196.1400000000000000,5.5000000000000000
2019-03-30,2019,1,3,Saturday ,B,Mandalay,Health and beauty,Member,Cash,1,8,609.5880,29.0280,609.5880000000000000,4.6000000000000000
2019-03-30,2019,1,3,Saturday ,B,Mandalay,Health and beauty,Member,Ewallet,1,9,918.7290,43.7490,918.7290000000000000,6.0000000000000000
2019-03-30,2019,1,3,Saturday ,C,Naypyitaw,Electronic accessories,Member,Cash,1,3,304.9830,14.5230,304.9830000000000000,6.7000000000000000
2019-03-30,2019,1,3,Saturday ,C,Naypyitaw,Fashion accessories,Member,Credit card,1,8,85.5120,4.0720,85.5120000000000000,9.5000000000000000
2019-03-30,2019,1,3,Saturday ,C,Naypyitaw,Food and beverages,Member,Credit card,1,8,609.1680,29.0080,609.1680000000000000,4.0000000000000000
2019-03-30,2019,1,3,Saturday ,C,Naypyitaw,Health and beauty,Normal,Cash,1,6,442.3230,21.0630,442.3230000000000000,7.4000000000000000
